StableWorldId,DonorSourceReference,SemanticCategory,ProductionPrefab,ProductionMaterials,CollisionReference,LodGroup,PivotMode,ScaleMode,ExpectedBoundsCenter,ExpectedBoundsSize,MeasuredBoundsCenter,MeasuredBoundsSize,AllowedDeviationMeters,TransformOffset,ReplacementStatus,AuthoringStatus,ValidationStatus,ProductionZone,PerformanceTier,WetnessCompatibility,WeatherCompatibility,Notes,SourceControlStatus,ManualArtDependency,LastValidationTimestamp,AssetVersion
"89f3f89a0c45aadf203e3990d41f4bdb","STORE/Boxes/wheelset steelwide(Clone)/Parts/wheel_steelwide4/Bolts/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1382.777|6.823195|140.9058","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"d3a378d10ccc6e3be287b3e258891a5e","Sheets/ServiceBrochure/Text/Text","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.589|8.220251|-1034.104","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"96138f06dc14cb1ccaa4bb2e4fce5d02","JOBS/HouseWood1/LOD/NPC/RagDoll","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","2087.295|6.722|-1463.065","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"93639953974107d136e1f857f3f73b31","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Simppa-dumpster1","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","166.82|-70.889|-1034.335","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"85afed823d9eed4098136915996b4d80","STORE/LOD/GFX_Pub/FridgeNappo/boxes/mesh/mesh","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1378.751|6.815106|143.4985","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"6b3ddf0ecaa32402e6f5cc6b91e33ec0","CARPARTS/PartsCar/back panel(Clone)","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","151.1003|1.673631|-1039.511","0.162048|1.242679|0.260864","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"e9af8f9b5131c396bff6b3669c071558","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-WorldsMan/WorldsMan-BlackBackground","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","176.98|-71.349|-1038.375","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"d1cd60165cc4f1f3eb0eb31514a632f4","JOBS/HouseWood1/HouseOld2/GlassGeneric 2/glass_generic","StaticProp","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","2088.24|7.971|-1463.826","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","e6f18d2212b18f946f3551b73d6343a7","2026-07-14T00:00:00+05:00","0"
"0e69a9ef669a2da8af16bf5844a7b3a2","STORE/LOD/PRODUCTS/Sausages/9","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1379.911|5.927625|142.5586","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"6736ce61557d90dbc8baa79eda7fc9ee","NPC_CARS/BUS/LOD/Colliders/coll","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1380.851|4.668979|120.5132","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"b872a29d74ff57f97789477fd0f23745","STORE/Boxes/wheelset hayosiko(Clone)/Parts/wheel_hayosiko4/Bolts/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1383.222|5.566795|141.7198","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"ebcef66480fc1df167cbdb9f62ac64ef","MAP/Buildings/BarnOld/lato_door1","Door","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1014.263|13.531|-2461.55","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_1_-5","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","57d21d20e8704d5353979ae72d913feb","2026-07-14T00:00:00+05:00","0"
"433cbe6746d422a39beaa8b817d0813e","HAYOSIKO(1500kg, 250)/DriverDoors/doorr/GlassRight/coll 1","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","190.8286|2.177002|-1086.734","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"1c7446e03e7eb0c6541703b92dffa61f","COPS/CopTeimo1/Pivot/Char/skeleton/pelvis/spine_middle/spine_upper/collar_right/shoulder_right/arm_right/hand_right/Pamppu/mesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1377.766|5.683447|136.9698","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"4f019bfaa5d2193a9b5918475d8d5868","STORE/Boxes/wheelset steelwide(Clone)/Parts/wheel_steelwide4/Bolts/BoltPM/bolt0","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1382.713|6.823195|140.9227","0.019653|0.019812|0.017334","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","fe71ff3c872f07e56b3ddab16e4d2768","2026-07-14T00:00:00+05:00","0"
"05f6bf7baa006ae59a8f75ddf0037647","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Sormileikki/Sormileikki-Ohjeet","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","169.98|-70.849|-1040.625","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"f72e5513b26cb7c4166f52d60ccadcaa","Systems/OptionsMenu/PlayerControls/Page1/Header 9/GUITextHeader","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.9801|38.82952|-1041.722","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"394e5430ce8f1f88e915326de5a949df","JAIL/TV/TVScreen/mask","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-486.3792|6.615|-2192.873","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-1_-5","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bd5509874874ed1c2a2786bf76c5259a","2026-07-14T00:00:00+05:00","0"
"7d01c473dc774d3446b5f91555fc3447","PERAJARVI/TerraceHouse/Apartments/GlassGeneric/glass_generic","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1115.746|3.397004|42.40125","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"9e7c38985df2b15760b4d02a52b5e03b","JOBS/HouseDrunkNew/LOD1/DrunkParty/Garbage/beer case(itemx)/bottle","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1123.584|3.498864|39.37646","0.078857|0.168731|0.078857","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"b055c25d3a8701b3ec6d978a6cecb094","SATSUMA(557kg, 248)/MiscParts/trigger_radiator","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.9147|1.715749|-1030.843","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"816ea2d69bb0bf89d61e0e8de56d5597","Sheets/Magazine/Products/wheel cover plush(Clone)","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.6537|7.942252|-1034.11","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"956d252f393c9d620df044b7b7412c83","Systems/OptionsMenu/DEBUG/Icons/IconGears/GUIAssignGear","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","179.3801|37.94077|-1041.742","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"0a33e1368161290c84ddf533c3a45c8d","Sheets/Magazine/Products/racing carburators(Clone)","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.48|8.067251|-1034.11","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"38d09e73cfa8f13667f6b32ca30cf127","STORE/LOD/PRODUCTS/Spray04/2/cap","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1380.807|7.177998|139.2354","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7e70cef378bfa7dd70a033c2bcc231cf","2026-07-14T00:00:00+05:00","0"
"3515060ed3e019900dd6c760fcb9a9e6","CARPARTS/PartsMotor/piston2(Clone)/Bolts/conrod_bearing","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","152.3953|1.592007|-1042.886","0.028702|0.055099|0.035889","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"2151680b63cbf69bedeee68bb0cbaf1f","JOBS/HouseDrunk/Moving/JokkeHiker1/Pivot/Char/RagDollCar/pelvis/spine_mid/shoulders(xxxxx)/collar_left/shoulder(leftx)/arm(leftx)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","2109.216|10.09832|-1260.59","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"f26971b79a8a2cd23a65b452164e2044","Systems/Teletext/VKTekstiTV/PAGES/501/Texts/Newsline","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","175.4501|-36.87048|-1026.48","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"27b11b9e911694f272b1768def75056d","HUMANS/Randomizer/Walkers/Unto/Pivot/RagDoll/thigh(right)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1095.866|3.02836|-1678.113","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"54d1fc1d5099ffeb0b9189c29e0a1f5a","STORE/Boxes/wheelset rally(Clone)/Parts/wheel_rally1/Bolts/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1383.479|6.001795|142.1211","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"bc2dc0ff3e6b3b0bca8ec0f271682fe9","CARPARTS/PartsCar/bootlid(Clone)/hooks/BoltPM/bolt0","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","151.3481|2.222319|-1038.685","0.018433|0.008735|0.011841","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"a737e1455a5fce9cf3836473427b951a","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Simppa-Toilet","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.46|-70.889|-1034.555","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"28c2bfc978db71c22e4c1d6563bc3c03","YARD/Building/Dynamics/FuseTable/Fusetable/Fuse4Pivot/fuseholder04/FuseTrigger","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","157.5852|2.83133|-1031.795","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_0_-3","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","04ce5261c42bb63c02fa8e7cab0434c9","2026-07-14T00:00:00+05:00","0"
"4283eea6ddbc64c22c2aed463dff6a63","RALLY/RallyTV/Program/RallyTVGUI/Results/Name8","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","170.243|-412.003|-1035.605","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_0_-3","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","a2c0794983431624aa4b183d19ef5efa","2026-07-14T00:00:00+05:00","0"
