StableId,SourceId,SourceObjectId,TransformId,ParentObjectId,ParentStableId,HierarchyPath,OriginalName,NormalizedName,SemanticCategory,LocalPositionX,LocalPositionY,LocalPositionZ,LocalRotationX,LocalRotationY,LocalRotationZ,LocalRotationW,LocalScaleX,LocalScaleY,LocalScaleZ,SourcePositionX,SourcePositionY,SourcePositionZ,SourceRotationX,SourceRotationY,SourceRotationZ,SourceRotationW,SourceScaleX,SourceScaleY,SourceScaleZ,ConvertedPositionX,ConvertedPositionY,ConvertedPositionZ,SourceBoundsMinX,SourceBoundsMinY,SourceBoundsMinZ,SourceBoundsMaxX,SourceBoundsMaxY,SourceBoundsMaxZ,ConvertedBoundsMinX,ConvertedBoundsMinY,ConvertedBoundsMinZ,ConvertedBoundsMaxX,ConvertedBoundsMaxY,ConvertedBoundsMaxZ,MeshGuid,MeshName,MeshAssetPath,MaterialGuids,ColliderIds,StaticFlags,Active,CellId,InteriorExterior,LandmarkTag,ReplacementStatus,TransferStatus,SourceSha256,HasGeometry,ReferenceWorldEligible,ComponentClassIds
f8a71a751ba8b123bf6d9bde29480d97,msc-donor-level2-39e5c8f3,113,36158,30578,7b35d33714f0aed9613c1988b8fb4fa7,ITEMS/diskette(itemx)/mesh,mesh,mesh,InteractivePropCandidate,0,0,0,0,0,-0.7071068,0.7071067,1,1,1,-1291.56,0.23900032,1083.6619,0.6358328,0.63583285,0.30938113,-0.30938113,0.99999994,0.99999994,1,-1121.5801,1.8500003,43.036865,-1291.605,0.20911244,1083.6241,-1291.5151,0.26887587,1083.6996,-1121.625,1.8201123,42.999146,-1121.5352,1.8798758,43.074585,99d93abab1ab36d48a8cd1327f9582a9,diskette2,Mesh/diskette2.asset,ad2f7b6e8cc080845a7a7fd4264fbb83;c34448a7491c8d047810e4e19aee2ab6,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
ca09fde18977c66000463a59d68e7179,msc-donor-level2-39e5c8f3,121,36166,14956,45a15030ff0d45822140f7d01ef4e34c,STORE/LOD/PRODUCTS/Spray02/2,2,2,BuildingExterior,-0.086,0,0.006,-0.6045779,-0.36672264,-0.36672243,0.6045782,1,1,1,-1550.6857,5.5669975,1179.6876,0.4773415,0.5216759,0.52167505,-0.47734112,1.0000001,1.0000001,1.0000001,-1380.7057,7.1779976,139.06262,-1550.6857,5.5669975,1179.6876,-1550.6857,5.5669975,1179.6876,-1380.7057,7.1779976,139.06262,-1380.7057,7.1779976,139.06262,043fd1f61638693418bfd34969693b6d,Combined Mesh (root: scene) 6,Mesh/Combined Mesh (root_ scene) 6.asset,a298bd379cf5c5548ab715ee6d85d4a9,,4294967295,1,cell_-3_0,Exterior,TownService,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
5f955ba2c40343c5947d488e33dfa5dc,msc-donor-level2-39e5c8f3,123,36168,31115,7d9c3357864fa8ba3c29fefb17e2e2cc,NPC_CARS/KUSKI/DriverDoors/door(leftx)/door 1,door 1,door-1,Door,0.13995698,0.8499237,0.095087536,1.005828E-06,-3.8743005E-07,0.7071075,-0.7071061,1,1,1,465.2936,10.03669,1327.717,-0.45367098,0.5423855,0.5423873,0.45367026,1,1,1.0000001,635.2736,11.64769,287.09204,465.2388,9.613162,1326.611,466.40125,10.665008,1327.1191,635.2188,11.224162,285.98596,636.3812,12.276008,286.49414,2318422ab5a3de642bf7349ab172bc75,saloon_door_rear,Mesh/saloon_door_rear.asset,f8f42e9cf97caee4f83af747bcb5d1f1;77cc8106d1c5f22498d5e40d5f548a13,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
b138485b1eac55a8a77826a4b7593c26,msc-donor-level2-39e5c8f3,124,36169,4618,82efba1cd6188818f7e8381913f224cf,JOBS/HouseDrunk/Moving/JokkeHiker1/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/head,head,head,ColliderOnly,-0.26991957,3.099529E-05,4.0005893E-05,0.059854764,0.025929874,-0.0920303,0.9936174,1,1,1,1938.9976,8.806329,-220.17993,0.14610276,-0.10816414,-0.79050726,0.5848529,1.0000002,1.0000002,1.0000002,2108.9775,10.417329,-1260.8049,1938.9976,8.806329,-220.17993,1938.9976,8.806329,-220.17993,2108.9775,10.417329,-1260.8049,2108.9775,10.417329,-1260.8049,,,,,100445,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;136;144
7ade51777879b53190d83b92db5a8757,msc-donor-level2-39e5c8f3,128,36174,23149,0397df690b84bc44aa696984299e1674,RALLY/RallyCars/RALLYCAR2/LOD/Driver/Driver/bodymesh,bodymesh,bodymesh,InteractivePropCandidate,0,0.118,-0.836,0,-0,0,1,1,1,1,-1276.0603,-0.256,1275.2495,-1.6791846E-08,-0.18576798,-2.4621382E-08,0.98259366,1.0000001,1,1.0000001,-1106.0803,1.3549999,234.62451,-1276.9056,-0.932343,1275.1858,-1275.9263,0.42068705,1277.0039,-1106.9257,0.67865694,234.56079,-1105.9463,2.031687,236.3789,e3cb04a07e2df994c9eff3a5d3dd17e4,bodymesh,Mesh/bodymesh_1.asset,f001aac64a2f09547939a2fb38e8883a;ed7f045132f038e4a938c0ed6233405f;a0f83c15fedd77e448a89a94d3f7b58e,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;137
e26dcc903238dec4dcbcae3612007530,msc-donor-level2-39e5c8f3,129,36175,3375,7ec97e4d4b328c9c05756cf9ee624bc0,RALLY/Spectators/Pool/SpectatorA/Pivot/RagDoll/bodymesh,bodymesh,bodymesh,InteractivePropCandidate,0,0.8358368,-0.8358363,0.7071069,0,0,0.70710677,1,1,1,-675.2489,2.284164,-359.6239,3.1085895E-07,-0.2345015,2.2985367E-07,0.97211576,1.0000002,1.0000002,1.0000002,-505.26892,3.895164,-1400.2489,-676.2533,1.6078196,-359.70572,-675.09143,2.9608512,-357.91565,-506.27332,3.2188196,-1400.3307,-505.11145,4.5718513,-1398.5406,4228101e09b2ef849a47cbe9af56052e,bodymesh,Mesh/bodymesh.asset,b017cb9d10d0e7141b8d6c690a6606bd;cc29fd1c0a161ab4a86040cc83abd05d;80eacb103b0d4394f879f9ad604c7795,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;137
053d7c3d6842daea60c6ec8d8302bbb2,msc-donor-level2-39e5c8f3,130,36176,7594,07e632cc87a0fbc95486fd15d95caf1f,JOBS/HouseDrunkNew/LOD1/DrunkParty/Garbage/beerbottle 21,beerbottle 21,beerbottle-21,InteractivePropCandidate,0.133,-0.855,-0.346,-0.07172578,0.46816218,-0.87719727,0.07876969,1,1,1,-1291.5938,1.4480004,1079.3191,0.8827032,0.13650577,0.3703449,-0.2550411,1.0000002,1.0000001,1,-1121.6138,3.0590005,38.69409,-1291.6686,1.3821392,1079.2318,-1291.5062,1.5257788,1079.3936,-1121.6886,2.9931393,38.60681,-1121.5262,3.1367788,38.768555,48d99415fcf46ac438b9600879726116,beerbottle_high,Mesh/beerbottle_high.asset,505c0da5d59fb1a4fbc38445d0494ef3,100446,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33;54;114;136
d65762595457cfbc6a68129eee98d9ff,msc-donor-level2-39e5c8f3,131,36177,22587,fd06ac83fe089a5b3bdaeea468004a78,TRAFFIC/VehiclesHighway/VICTRO/wheelRL/Wheel/Tire,Tire,tire,InteractivePropCandidate,-0,0,0,0,1,0,4.371139E-08,1,1,1,-1570.5387,7.008867,1635.2302,0.008190668,-0.23433124,0.0028359941,0.9721182,1.0000001,0.99999994,1.0000001,-1400.5587,8.619866,594.6052,-1570.7675,6.6934056,1634.9065,-1570.3099,7.324328,1635.554,-1400.7875,8.304405,594.2815,-1400.33,8.935328,594.92896,fbb47a947d65d2a4f98d232f15a31a7c,victra_tire,Mesh/victra_tire.asset,cd48abe30a521f04d90bd5c92155053d,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
2d6a71d0c35097afae1549379fe81750,msc-donor-level2-39e5c8f3,134,36180,15702,4e5cf18ab966d0f1aca743300a554809,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-WorldsMan/WorldsMan-News-Happening/WorldsMan-News-Happening15-text,WorldsMan-News-Happening15-text,worldsman-news-happening15-text,BuildingInterior,4.59,0.2,-1,0.7071068,0,0,0.7071068,0.05,0.06,0,5.0899987,-72.759995,-0.99999267,-0.7071066,-6.592178E-08,1.323822E-08,0.70710707,0.050000012,-0.060000006,0,175.06999,-71.148994,-1041.625,5.0899987,-72.759995,-0.99999267,5.0899987,-72.759995,-0.99999267,175.06999,-71.148994,-1041.625,175.06999,-71.148994,-1041.625,,,,0000000000000000e000000000000000,,0,0,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
62063af208e678f3655352c47e855d95,msc-donor-level2-39e5c8f3,137,36183,17805,f188f79385cea37965bdda50116f0b11,Sheets/ServiceBrochure/PagePaintCar/Buttons/CustomColors/Bar2/2,2,2,ColliderOnly,0.041800007,0.0008998979,-0.0050001326,2.9547357E-07,-1,-6.046964E-15,-4.371139E-08,1,1,1,-2.090529,6.517154,6.5198803,2.1175824E-21,0,-1.009742E-28,1,1,1,1,167.88947,8.128154,-1034.1051,-2.090529,6.517154,6.5198803,-2.090529,6.517154,6.5198803,167.88947,8.128154,-1034.1051,167.88947,8.128154,-1034.1051,,,,,98979,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;114;135
31944dceab250495047c4e08467e8d9f,msc-donor-level2-39e5c8f3,141,36187,13674,9aadd20c336a944b583823e2bbc7d9b4,JOBS/HouseDrunk/Moving/Stuff/DestroyThese/box(Clo05),box(Clo05),box-clo05,ColliderOnly,-2.262957,-0.9380002,3.9139793,0.5948808,0.3822521,0.38225228,-0.59488106,1,1,1,1948.1078,7.872,-225.68724,-0.52215654,-0.47681487,-0.47681502,0.5221567,1.0000001,1.0000001,1.0000001,2118.088,9.483,-1266.3123,1948.1078,7.872,-225.68724,1948.1078,7.872,-225.68724,2118.088,9.483,-1266.3123,2118.088,9.483,-1266.3123,,,,,92812,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;65;114;114
2ceae9f3abbde5989b8597f50cc2c16a,msc-donor-level2-39e5c8f3,143,36189,35406,e343656f0a1c968db64e57bdb2fa169e,STORE/Boxes/twin carburators(Clone)/twin carburators(Clone)/carburator_closed,carburator_closed,carburator-closed,BuildingExterior,0.0001,-0.0237,-0.0306,0,0,0,1,1,1,1,-1554.7589,3.714396,1184.4111,-0.6202414,0.33955896,0.33955818,0.62024236,1,1.0000001,1.0000001,-1384.7789,5.325396,143.78613,-1554.7969,3.685838,1184.3672,-1554.6747,3.729964,1184.5032,-1384.8169,5.296838,143.74219,-1384.6947,5.340964,143.87817,5b9238b519e381c43ac962b5448f3519,motor_racing_carb_su_closed,Mesh/motor_racing_carb_su_closed.asset,ad2f7b6e8cc080845a7a7fd4264fbb83,,0,0,excluded,Exterior,TownService,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
f6c50edad976ecdd90486ae117c1637d,msc-donor-level2-39e5c8f3,144,36190,4722,8b0dd5cf0b788a53386ef4cccc05ede3,"SATSUMA(557kg, 248)/Chassis/FR/strut fr rally(xxxxx)/BoltPM",BoltPM,boltpm,ColliderOnly,-0.045754775,0.01733664,0.00022394513,-0.63404214,0.37368146,0.39344952,0.55095404,1,1,1,-16.760283,0.32813388,10.245363,-0.59323204,0.3901905,0.38097245,0.5921885,1.0000002,1.0000004,1.0000001,153.21971,1.9391339,-1030.3796,-16.760283,0.32813388,10.245363,-16.760283,0.32813388,10.245363,153.21971,1.9391339,-1030.3796,153.21971,1.9391339,-1030.3796,,,,,98980,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;114;135
8129e40df7f37aa4b88eb8a9bb4ebae2,msc-donor-level2-39e5c8f3,148,36194,19873,849bbb8d25f6f3cb269befbff372d82e,FERNDALE(1630kg)/LOD/Electricity/PowerON/Driving/BeamsLong/light_front_drive_l 1,light_front_drive_l 1,light-front-drive-l-1,InteractivePropCandidate,0.52559507,-0.048487246,0.27620792,-1.19209275E-07,-0.707107,-0.70710665,-2.9802319E-08,0.8499998,0.85000014,0.85,1551.6782,5.2473,723.1211,-0.59306735,0.3850597,0.38505962,0.5930677,0.85,0.8500003,0.85000014,1721.6582,6.8583,-317.5039,1551.643,5.177441,723.05426,1551.7141,5.317159,723.18823,1721.6229,6.788441,-317.57074,1721.6941,6.928159,-317.43677,85ee7b66475902b4187d62d12fad42cd,headlight_glass,Mesh/headlight_glass.asset,7d5038a7240ef1648acc661376b77905,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
7fb7b9fb1b597baf2a414a87bf7c50ea,msc-donor-level2-39e5c8f3,151,36197,3775,d0f7196ef721a7a62d47ba410ccdf841,Systems/OptionsMenu/DEBUG/Icons/IconThrottle/Bar/GUISliderMesh,GUISliderMesh,guislidermesh,InteractivePropCandidate,0.5,0,-0.029999882,0,0,0,1,1,0.3,0.2,5.8376,36.331013,-1.1171627,0,0,0.7071069,0.70710665,0.625,0.375,0.2,175.8176,37.942013,-1041.7422,5.8376,36.331013,-1.1171627,5.8376,36.331013,-1.1171627,175.8176,37.942013,-1041.7422,175.8176,37.942013,-1041.7422,0000000000000000e000000000000000,,,655bfa19851bcaa44b4d9142448fc825,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
e336b9a1f4607c47cf65065096281c85,msc-donor-level2-39e5c8f3,152,36198,23682,a85ca076cb8262ea54fd63e8859bb6a3,CARPARTS/PartsMotor/water pump pulley(Clone)/water_pump_pulley_mesh/Bolts/BoltPM/bolt3,bolt3,bolt3,InteractivePropCandidate,0,0,0,-2.9802319E-08,2.9802319E-08,8.940696E-08,1,1,1,1,-16.79125,0.5398731,-2.4533272,-0.49920902,0.5007898,0.4992092,0.5007894,0.6999999,0.7,0.7,153.18875,2.1508732,-1043.0784,-16.796618,0.52950543,-2.4579473,-16.785873,0.5532606,-2.448707,153.18338,2.1405053,-1043.083,153.19412,2.1642606,-1043.0737,aec6c756751308a4d830708366ad5cdb,bolt,Mesh/bolt.asset,98697bae08a8c114ba9774c487f2658d,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
3749f0a715a05a9e7a851df35900bcab,msc-donor-level2-39e5c8f3,156,36202,24634,e6a6a5297e4dbe0564f8f6fff91e25d0,JONNEZ ES(Clone)/LOD/Dashboard/Kickstand,Kickstand,kickstand,ColliderOnly,0.09800011,-0.17100003,0.02399985,0,-3.7252899E-09,-3.7252899E-09,1,1,1,1,-19.83062,-0.35954526,5.906,-0.05869843,0.7046664,0.7046661,-0.058698546,1.0000002,1.0000001,1.0000001,150.14938,1.2514547,-1034.719,-19.83062,-0.35954526,5.906,-19.83062,-0.35954526,5.906,150.14938,1.2514547,-1034.719,150.14938,1.2514547,-1034.719,,,,,98981,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;114;135
e63741cd0cc32cc3b4d3dd3792c1cdad,msc-donor-level2-39e5c8f3,157,36203,15958,b0aec8f2bf0d34f0a8c383199799fbea,STORE/LOD/GFX_Pub/FridgeNappo/boxes/mesh,mesh,mesh,BuildingExterior,-0.23397227,-0.0010022664,4.5717898E-06,-6.9558155E-09,0.004276511,0.16453497,0.98636204,1,1,1,-1548.7314,4.9109917,1184.1239,-0.6895186,-0.110408865,-0.10757645,0.70767325,1.0000001,1.0000001,0.99999994,-1378.7515,6.5219917,143.4989,-1548.7314,4.9109917,1184.1239,-1548.7314,4.9109917,1184.1239,-1378.7515,6.5219917,143.4989,-1378.7515,6.5219917,143.4989,66d43b09152d4884c853d2a846b27c11,Combined Mesh (root: scene) 12,Mesh/Combined Mesh (root_ scene) 12.asset,56d8bfd532b19e149a6987e1a81d1d10,,4294967295,1,cell_-3_0,Exterior,TownService,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
466b036cf7ae9e45a31210d11a644e76,msc-donor-level2-39e5c8f3,158,36204,11566,b6feaf849ab056e0b0cf7fe72ab57319,JOBS/HouseShit4/HouseSmall2/GlassGeneric/glass_generic,glass_generic,glass-generic,StaticProp,-4.56,-0.04,0.514,-0.49999988,-0.5000002,-0.50000006,0.4999999,0.54943395,0.62889576,0.7317004,1530.8475,5.94,715.92224,0.39830956,0.5842513,0.58425117,-0.39830956,0.54943395,0.6288958,0.7317004,1700.8275,7.551,-324.70276,1530.8475,5.94,715.92224,1530.8475,5.94,715.92224,1700.8275,7.551,-324.70276,1700.8275,7.551,-324.70276,66d43b09152d4884c853d2a846b27c11,Combined Mesh (root: scene) 12,Mesh/Combined Mesh (root_ scene) 12.asset,a7755fdefda1c7c4baff26ff3d18338b,,4294967295,1,excluded,Exterior,,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
c784eed659c5af1c06c295fcbd7b6b62,msc-donor-level2-39e5c8f3,166,69861,23566,e9569456932aef0cfa0add777ea5fed1,CARPARTS/PartsCar/door left(Clone)/handle,handle,handle,InteractivePropCandidate,0,0,0,0,0,0,1,1,1,1,-18.710026,-0.18373993,2.3496056,-0.7023847,-0.08196953,0.08158258,0.70233965,1,1,1,151.26997,1.42726,-1038.2754,-18.701616,-0.22413218,3.1507473,-18.646652,-0.079039246,3.2915325,151.27838,1.3868678,-1037.4742,151.33334,1.5319607,-1037.3335,06e0cf9354e3a0f4e8c9366377e5d5d2,door_handle,Mesh/door_handle.asset,ad2f7b6e8cc080845a7a7fd4264fbb83,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
e4f79231222a099d3ee14688e1e9c0cd,msc-donor-level2-39e5c8f3,168,36213,21223,330bba9455fbdeaa6f08dfceac3b43c4,CARPARTS/PartsMotor/rocker shaft(Clone)/New,New,new,InteractivePropCandidate,-0,0,0,0,0,0,1,1,1,1,-16.234266,0.49339992,-2.4665928,-0.7071068,0,0,0.7071067,1,1.0000001,1.0000001,153.74573,2.1044,-1043.0916,-16.425936,0.46479157,-2.50679,-16.05636,0.5290867,-2.4407911,153.55406,2.0757916,-1043.1318,153.92363,2.1400867,-1043.0658,b931fd1883690fb4984a9f10666460bc,motor_rockershaft,Mesh/motor_rockershaft.asset,ad2f7b6e8cc080845a7a7fd4264fbb83,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
89f3f89a0c45aadf203e3990d41f4bdb,msc-donor-level2-39e5c8f3,169,36214,6127,7b8400a996f8e5fbe33c5c1e9ebbabcf,STORE/Boxes/wheelset steelwide(Clone)/Parts/wheel_steelwide4/Bolts/BoltPM,BoltPM,boltpm,ColliderOnly,0.0343,0.0328,0.0316,0,0.7071068,0,0.7071068,1.3,1.3,1.3,-1552.7567,5.2121954,1181.5308,0.95980054,-1.0599414E-06,0.280683,-3.939877E-07,1.3000002,1.3000001,1.3000001,-1382.7767,6.8231955,140.90576,-1552.7567,5.2121954,1181.5308,-1552.7567,5.2121954,1181.5308,-1382.7767,6.8231955,140.90576,-1382.7767,6.8231955,140.90576,,,,,98982,0,1,excluded,Exterior,TownService,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;114;135
d3a378d10ccc6e3be287b3e258891a5e,msc-donor-level2-39e5c8f3,175,36220,24937,39992a20d060fafaac5a04573be09786,Sheets/ServiceBrochure/Text/Text,Text,text,InteractivePropCandidate,0.0097,0,-0,0,0,0,1,1,1,1,-2.3910291,6.6092515,6.521035,0,1,0,4.432104E-08,1,1,1,167.58897,8.220251,-1034.104,-2.3910291,6.6092515,6.521035,-2.3910291,6.6092515,6.521035,167.58897,8.220251,-1034.104,167.58897,8.220251,-1034.104,,,,aa03de8695b53aa4483598419f3228e2,,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
96138f06dc14cb1ccaa4bb2e4fce5d02,msc-donor-level2-39e5c8f3,180,36225,33930,fbdb92d3961a3720c25dd13cfeac8c5c,JOBS/HouseWood1/LOD/NPC/RagDoll,RagDoll,ragdoll,ColliderOnly,0.045,0.821,0,-0.49999985,-0.5,-0.5000001,0.5,1,1,1,1917.3151,5.111,-422.4405,0.46805447,0.53002346,0.5300236,-0.46805465,1.0000001,1,1,2087.2952,6.722,-1463.0654,1917.3151,5.111,-422.4405,1917.3151,5.111,-422.4405,2087.2952,6.722,-1463.0654,2087.2952,6.722,-1463.0654,,,,,92813,0,0,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;54;65
93639953974107d136e1f857f3f73b31,msc-donor-level2-39e5c8f3,183,36228,31865,39084deff58a6ae5aa64abbb35a7dd02,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Simppa-dumpster1,Puhe-Simppa-dumpster1,puhe-simppa-dumpster1,BuildingInterior,-3.66,0.46,6.29,0.7071068,0,0,0.7071068,0.06,0.06,0,-3.1600037,-72.5,6.2900066,0.70710707,-1.837191E-08,3.431162E-08,0.7071066,0.060000014,0.060000006,0,166.81999,-70.889,-1034.335,-3.1600037,-72.5,6.2900066,-3.1600037,-72.5,6.2900066,166.81999,-70.889,-1034.335,166.81999,-70.889,-1034.335,,,,0000000000000000e000000000000000,,0,0,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;102
85afed823d9eed4098136915996b4d80,msc-donor-level2-39e5c8f3,185,36230,23791,93779654496f5a1e2754ddfd9e23ed1c,STORE/LOD/GFX_Pub/FridgeNappo/boxes/mesh/mesh,mesh,mesh,BuildingExterior,-0,0,0,0,0,0,1,1,1,1,-1548.7313,5.2041063,1184.1235,-0.58484584,-0.34355778,-0.35553065,0.6430563,1,1,1,-1378.7513,6.8151064,143.49854,-1548.7313,5.2041063,1184.1235,-1548.7313,5.2041063,1184.1235,-1378.7513,6.8151064,143.49854,-1378.7513,6.8151064,143.49854,d20ce86ce58c597468f6618f51f7e1c9,Combined Mesh (root: scene) 13,Mesh/Combined Mesh (root_ scene) 13.asset,56d8bfd532b19e149a6987e1a81d1d10,,4294967295,1,cell_-3_0,Exterior,TownService,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,1,4;23;33
6b3ddf0ecaa32402e6f5cc6b91e33ec0,msc-donor-level2-39e5c8f3,187,36232,13274,986d17204f66330dc7f0fe60ec1f6a51,CARPARTS/PartsCar/back panel(Clone),back panel(Clone),back-panel-clone,InteractivePropCandidate,9.968,0.356,-4.105,0.039092027,0.039091703,0.70602494,-0.7060258,1,0.9999999,1,-18.872295,0.06299296,1.1173382,-0.52687734,0.47159335,-0.47159296,0.52687764,1,0.9999999,1,151.1077,1.6739929,-1039.5077,-18.960773,-0.5587084,0.98371977,-18.79872,0.6839708,1.2446415,151.01923,1.0522915,-1039.6412,151.18127,2.2949708,-1039.3804,e25d16e84cead0840a67bf9965f48eca,panel_back_stock,Mesh/panel_back_stock.asset,cd5ebe0b333b1864f93f3affbc559285,91773,0,1,excluded,Exterior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33;54;64;114
e9af8f9b5131c396bff6b3669c071558,msc-donor-level2-39e5c8f3,188,36233,5317,b6d7d0a5d760115009477b94cc0d4b64,YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-WorldsMan/WorldsMan-BlackBackground,WorldsMan-BlackBackground,worldsman-blackbackground,BuildingInterior,6.5,0,2.25,0,0,0,1,4,1,9.5,6.999999,-72.96,2.2500074,2.8199253E-07,-3.725289E-08,2.5480189E-08,1,4.000001,1.0000001,9.5,176.98,-71.349,-1038.375,6.999999,-72.96,2.2500074,6.999999,-72.96,2.2500074,176.98,-71.349,-1038.375,176.98,-71.349,-1038.375,0000000000000000e000000000000000,,,816df902c6c5fb54a9317443e50622ff,,0,1,excluded,Interior,,DonorReference,ClassifiedNonWorld,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
d1cd60165cc4f1f3eb0eb31514a632f4,msc-donor-level2-39e5c8f3,192,36237,35255,acdbfeadcddcea843869115dab29c7a0,JOBS/HouseWood1/HouseOld2/GlassGeneric 2/glass_generic,glass_generic,glass-generic,StaticProp,2.834,-0.05,3.731,-0.50000006,0.49999988,0.5000001,0.50000006,0.69905186,0.6990521,0.80311936,1918.2605,6.36,-423.20123,-0.7043357,0.06254082,0.06254092,0.7043356,0.699052,0.6990522,0.8031195,2088.2405,7.971,-1463.8262,1918.2605,6.36,-423.20123,1918.2605,6.36,-423.20123,2088.2405,7.971,-1463.8262,2088.2405,7.971,-1463.8262,66d43b09152d4884c853d2a846b27c11,Combined Mesh (root: scene) 12,Mesh/Combined Mesh (root_ scene) 12.asset,a7755fdefda1c7c4baff26ff3d18338b,,4294967295,1,excluded,Exterior,,DonorReference,ExtractedBoundsNeedsReview,39e5c8f38edd83652325b403e06449eb6fe4e5c588e4dad2bf04b5c9ff406c31,1,0,4;23;33
