ComponentId,HierarchyPath,FsmName,StateName,Transitions,ActionSequence,GameObjectReferences,NamedValues,StringParameters,ParameterNames,ByteDataAscii
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Bolts ON","FINISHED->Bolts OFF","FloatClamp;SetFsmBool;SetFsmBool;FloatCompare","db_ThisPart=21525[Database/DatabaseWiring/WiringBatteryPlus]","","Data;Bolted;Data;Installed","minValue;maxValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","Tightness|A|TightnessMax|Tightness|@|BoltedNO|FINISHED"
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Check float","DOESNOTEXIST->Save float;EXISTS->Load float","GetName;BuildString;Exists","db_ThisPart=557[Database/DatabaseMechanics/HeadlightLeft1]","","- useVariable: 1;- useVariable: 0;Tightness;- useVariable: 1;- useVariable: 1;- useVariable: 0;defaultES2File.txt","storeName;everyFrame;stringParts;-;separator;storeResult;everyFrame;ifExists;ifDoesNotExist;uniqueTag;saveFile","EXISTSDOESNOTEXIST"
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Load float","FINISHED->Check array","LoadFloat","","","- useVariable: 0;defaultES2File.txt","uniqueTag;saveFile;loadFromResources","Tightness"
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Save float","FINISHED->Load float","SaveFloat","","","- useVariable: 0;defaultES2File.txt","uniqueTag;saveFile","Tightness"
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Check array","DOESNOTEXIST->Save array;EXISTS->Load array","GetName;BuildString;Exists","db_ThisPart=557[Database/DatabaseMechanics/HeadlightLeft1]","","- useVariable: 1;- useVariable: 0;Bolts;- useVariable: 1;- useVariable: 1;- useVariable: 0;defaultES2File.txt","storeName;everyFrame;stringParts;-;separator;storeResult;everyFrame;ifExists;ifDoesNotExist;uniqueTag;saveFile","EXISTSDOESNOTEXIST"
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Save array","FINISHED->Load array","ArrayListEasySave","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile",""
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Load array","FINISHED->Bolts OFF","ArrayListEasyLoad;SetBoolValue","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile;loadFromResources;boolVariable;boolValue;everyFrame","SameLoad"
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Save","","ArrayListEasySave;SaveFloat","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile;saveValue;uniqueTag;saveFile","Tightness"
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","Check load","EXISTS->Bolts OFF;DOESNOTEXIST->Check float","BoolTest","","","","isTrue;isFalse;everyFrame","SameLoadEXISTSDOESNOTEXIST"
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","FINISHED","","","","","","",""
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","DOESNOTEXIST","","","","","","",""
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","EXISTS","","","","","","",""
110857,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_plus(xxxxx)","BoltCheck","SAVEGAME","","","","","","",""
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Bolts OFF","FINISHED->Bolts ON","FloatClamp;SetFsmBool;FloatCompare","db_ThisPart=3446[Database/DatabaseWiring/WiringBatteryMinus]","","Data;Bolted","minValue;maxValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","Tightness|A|TightnessMax|Tightness|@|BoltedYES|FINISHEDFINISHED"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Bolts ON","FINISHED->Bolts OFF","FloatClamp;SetFsmBool;SetFsmBool;FloatCompare","db_ThisPart=3446[Database/DatabaseWiring/WiringBatteryMinus]","","Data;Bolted;Data;Installed","minValue;maxValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","Tightness|A|TightnessMax|Tightness|@|BoltedNO|FINISHED"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Check float","DOESNOTEXIST->Save float;EXISTS->Load float","GetName;BuildString;Exists","db_ThisPart=557[Database/DatabaseMechanics/HeadlightLeft1]","","- useVariable: 1;- useVariable: 0;Tightness;- useVariable: 1;- useVariable: 1;- useVariable: 0;defaultES2File.txt","storeName;everyFrame;stringParts;-;separator;storeResult;everyFrame;ifExists;ifDoesNotExist;uniqueTag;saveFile","EXISTSDOESNOTEXIST"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Load float","FINISHED->Check array","LoadFloat","","","- useVariable: 0;defaultES2File.txt","uniqueTag;saveFile;loadFromResources","Tightness"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Save float","FINISHED->Load float","SaveFloat","","","- useVariable: 0;defaultES2File.txt","uniqueTag;saveFile","Tightness"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Check array","DOESNOTEXIST->Save array;EXISTS->Load array","GetName;BuildString;Exists","db_ThisPart=557[Database/DatabaseMechanics/HeadlightLeft1]","","- useVariable: 1;- useVariable: 0;Bolts;- useVariable: 1;- useVariable: 1;- useVariable: 0;defaultES2File.txt","storeName;everyFrame;stringParts;-;separator;storeResult;everyFrame;ifExists;ifDoesNotExist;uniqueTag;saveFile","EXISTSDOESNOTEXIST"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Save array","FINISHED->Load array","ArrayListEasySave","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile",""
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Load array","FINISHED->Bolts OFF","ArrayListEasyLoad;SetBoolValue","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile;loadFromResources;boolVariable;boolValue;everyFrame","SameLoad"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Save","","ArrayListEasySave;SaveFloat","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile;saveValue;uniqueTag;saveFile","Tightness"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","Check load","EXISTS->Bolts OFF;DOESNOTEXIST->Check float","BoolTest","","","","isTrue;isFalse;everyFrame","SameLoadEXISTSDOESNOTEXIST"
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","FINISHED","","","","","","",""
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","DOESNOTEXIST","","","","","","",""
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","EXISTS","","","","","","",""
112469,"SATSUMA(557kg, 248)/Wiring/Parts/battery_terminal_minus(xxxxx)","BoltCheck","SAVEGAME","","","","","","",""
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Bolts OFF","FINISHED->Bolts ON","FloatClamp;SetFsmBool;FloatCompare","db_ThisPart=15250[Database/DatabaseWiring/WiringStarter]","","Data;Bolted","minValue;maxValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","Tightness|A|TightnessMax|Tightness|??|BoltedYES|FINISHEDFINISHED"
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Bolts ON","FINISHED->Bolts OFF","FloatClamp;SetFsmBool;FloatCompare","db_ThisPart=15250[Database/DatabaseWiring/WiringStarter]","","Data;Bolted","minValue;maxValue;everyFrame;gameObject;fsmName;variableName;setValue;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","Tightness|A|TightnessMax|Tightness|BoltedNO|FINISHEDFINISHED"
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Check float","DOESNOTEXIST->Save float;EXISTS->Load float","GetName;BuildString;Exists","db_ThisPart=557[Database/DatabaseMechanics/HeadlightLeft1]","","- useVariable: 1;- useVariable: 0;Tightness;- useVariable: 1;- useVariable: 1;- useVariable: 0;defaultES2File.txt","storeName;everyFrame;stringParts;-;separator;storeResult;everyFrame;ifExists;ifDoesNotExist;uniqueTag;saveFile","EXISTSDOESNOTEXIST"
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Load float","FINISHED->Check array","LoadFloat","","","- useVariable: 0;defaultES2File.txt","uniqueTag;saveFile;loadFromResources","Tightness"
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Save float","FINISHED->Load float","SaveFloat","","","- useVariable: 0;defaultES2File.txt","uniqueTag;saveFile","Tightness"
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Check array","DOESNOTEXIST->Save array;EXISTS->Load array","GetName;BuildString;Exists","db_ThisPart=557[Database/DatabaseMechanics/HeadlightLeft1]","","- useVariable: 1;- useVariable: 0;Bolts;- useVariable: 1;- useVariable: 1;- useVariable: 0;defaultES2File.txt","storeName;everyFrame;stringParts;-;separator;storeResult;everyFrame;ifExists;ifDoesNotExist;uniqueTag;saveFile","EXISTSDOESNOTEXIST"
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Save array","FINISHED->Load array","ArrayListEasySave","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile",""
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Load array","FINISHED->Bolts OFF","ArrayListEasyLoad","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile;loadFromResources",""
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","Save","","ArrayListEasySave;SaveFloat","","","- useVariable: 1;- useVariable: 0;defaultES2File.txt;- useVariable: 0;defaultES2File.txt","reference;uniqueTag;saveFile;saveValue;uniqueTag;saveFile","Tightness"
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","FINISHED","","","","","","",""
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","DOESNOTEXIST","","","","","","",""
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","EXISTS","","","","","","",""
113207,"SATSUMA(557kg, 248)/Wiring/Parts/wiring_starter(xxxxx)","BoltCheck","SAVEGAME","","","","","","",""
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;DASH HARNESS CONNECTOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=1758[SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=17947[Database/DatabaseWiring/WiringGaugeExtra];ThisWire1=4354[SATSUMA(557kg, 248)/Wiring/Parts/wiring_gauge_extra(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","FINISHED","","","","","","",""
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","ASSEMBLE","","","","","","",""
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","CLOSELOOP","","","","","","",""
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","INSTALLED","","","","","","",""
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","LOOP","","","","","","",""
104461,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge","Assemble","NOTINSTALLED","","","","","","",""
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;FRONT LIGHTS CONNECTOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=34366[SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/LightConnector]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=4336[Database/DatabaseWiring/WiringHeadlightLeft];ThisWire1=8405[SATSUMA(557kg, 248)/Wiring/Parts/wiring_headlights_left(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","FINISHED","","","","","","",""
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","ASSEMBLE","","","","","","",""
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","CLOSELOOP","","","","","","",""
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","INSTALLED","","","","","","",""
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","LOOP","","","","","","",""
104480,"SATSUMA(557kg, 248)/Wiring/Triggers/HeadlightLeft/ConnectorLight","Assemble","NOTINSTALLED","","","","","","",""
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;EXTRA GAUGES;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=1271[SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/HarnessGauge]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=17947[Database/DatabaseWiring/WiringGaugeExtra];ThisWire1=4354[SATSUMA(557kg, 248)/Wiring/Parts/wiring_gauge_extra(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","FINISHED","","","","","","",""
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","ASSEMBLE","","","","","","",""
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","CLOSELOOP","","","","","","",""
104610,"SATSUMA(557kg, 248)/Wiring/Triggers/GaugeExtra/GaugeHarness","Assemble","INSTALLED","","","","","","",""
